id_registo,temperatura,humidade_relativa,luz,CO2,humidade_absoluta,ocupacao
24128,20.47240479796421,25.55088033144002,939.4010075812503,762.5252720454245,0.004243856154157874,0
24262,20.603217997726983,25.15082446615311,0.0,475.1664121224408,0.0035470329419549453,0
25591,21.14212293321081,25.766780100712467,240.6100314240197,943.327447683091,0.004438380251279255,1
15113,21.43557004792839,26.12245518928523,0.0,584.1641088809191,0.004575749318487781,0
27429,21.77984425617417,26.094490078934054,52.70611338999389,810.442025770601,0.004588860307231442,1
10556,20.271625418001683,26.31489733844777,0.0,597.1403687598146,0.003902877998163894,0
26940,20.496138632081927,26.19874348418614,24.480650373596948,498.21380706872617,0.0036593372846145736,0
25299,20.27531437976562,36.17360032469942,56.720709979428065,517.6011375984882,0.0053199833082642044,0
28088,19.811423157335472,36.13907679021328,0.0,538.7129057794192,0.0048048950674437155,0
28512,21.169014845449592,20.720808287173647,508.7761578856224,589.3527800404943,0.0029174141490211727,1
28214,20.40663278443936,28.72244030352308,349.4303625294418,529.5805799443364,0.004131268821061119,0
17716,21.781825230551572,35.487654916858865,441.7807522803737,1438.4049286894394,0.005308275403440228,1
18175,22.796873372921,27.867913346163586,383.33609102877466,606.7546089903386,0.004787185426041019,1
29254,21.940270818921093,33.960902278577045,44.268842949341156,1151.2902381982838,0.005793079872330555,0
11116,19.58442542403589,25.951914525534487,198.16973888803642,516.8461039733132,0.0036276156157185103,0
26494,19.727957734353886,30.965572566158194,0.0,681.4971220255521,0.0042224086495520384,0
30022,20.710968142286738,26.745414363156943,0.0,536.5376352819226,0.0045510386110833535,0
26025,23.349280416845183,25.265120059207803,916.7213402345673,666.2535736270997,0.0048144537310144935,1
19898,20.76729412543632,33.519704363128405,334.95243455066736,406.6406945345675,0.0048513134855044104,0
24258,20.974978143843533,26.458771820593835,256.5927464449177,1394.4157776042762,0.003715713750562821,0
27697,21.3368023431777,24.295810801570934,0.0,540.2008026867071,0.003563852652817608,0
29521,22.3654114712716,33.99324290089982,167.19302230322103,1406.9564581999098,0.004967770070841551,1
15930,19.946979088662054,35.87159659380559,112.60426893997645,569.8339396915803,0.004997602397468169,0
10517,20.547276033819234,23.61642194809535,0.0,560.2966652811738,0.003922868978456235,0
20989,20.342317599641174,25.317575140803214,0.0,1421.2927130385071,0.004270744249034248,0
17897,21.561252107241707,26.898369287432022,349.3235637555385,1114.7672284333275,0.0042656751442923255,1
17058,20.252471997347058,24.324261805895702,193.11419753835582,575.1843414166253,0.00415037616406514,0
27848,20.606931775606952,23.990775764128212,0.0,866.7791166952354,0.0034905880911330852,0
14563,22.75948457112206,16.24024502929323,388.6307163370986,481.75368006883764,0.0032183576706333074,0
22764,21.195142206102084,30.36288396532905,0.0,699.8520364343477,0.004944203058802529,0
13404,21.888896139776687,25.82290306205953,541.9249046938463,601.343640934254,0.0046652763748176035,1
16739,22.367094156710188,28.162143878560467,304.9298028577565,665.6044951505841,0.005252247074821438,0
30453,21.330588593770266,35.18742630393233,94.5474322527684,1474.9989201708133,0.0060145157219481365,1
14592,19.353686295362845,33.77423343369482,0.0,546.5728219974368,0.00510525777560345,0
23898,19.707294373904837,27.596993676573625,0.0,407.1874772312761,0.003808523360642808,0
25694,20.05164578454195,27.59236511436393,0.0,1308.5603971940295,0.003912644097085951,0
13493,20.4150113333816,22.37215757651914,0.0,507.6525353373021,0.00352735518277146,0
23856,20.247558679635144,24.360779845648715,0.0,403.09234440219694,0.0036105121443449936,0
17842,20.43944961638903,19.07707441521817,79.99728935473922,452.3857139135016,0.002357883155152336,0
15561,20.075382641330442,23.42235444676432,232.6125789852819,531.1039072576998,0.004060261988885671,0
10244,22.257128375005813,27.210511868119372,531.721161710308,1120.876944507593,0.00414456286936649,1
14141,19.35644212420475,26.061386433574913,95.21360393223831,457.0376749727593,0.003322796143428355,0
18877,19.51365056048133,34.92366108566284,0.0,509.11259105683024,0.005275453202410367,0
18860,19.831127220571247,30.677863613161737,0.0,630.1814450191355,0.004544280225723346,0
22832,19.358798689341192,27.864983341669546,0.0,420.7195802490858,0.0034215127706022576,0
25330,22.613490673159433,32.2966169816151,470.94579664706976,617.3043344064816,0.004853933046811419,1
22712,20.15569488484253,18.96516463925769,232.79494935659508,489.4237832503542,0.0024464929760119073,0
27295,21.836076404791147,24.227501362557078,0.0,445.77356255887656,0.004024024331777724,0
12136,22.059027950227023,18.31110604772065,678.4425871475469,681.2522867911409,0.002875504071686504,0
13653,23.562026271935483,22.23147441638074,43.50881778164082,754.7357815211983,0.0044132271621079066,0
10382,22.393879572710766,38.33290023509992,158.22175649515898,1949.819987797953,0.0066943052817057935,1
10993,19.985986336594998,23.726375833289648,27.92959285748356,822.0593968420421,0.003349700750267931,0
18406,20.82624466730332,28.032495465577497,459.6925368660697,940.4703256881387,0.004096566674621677,1
13071,21.38349286469865,29.17524090390038,346.9160201437799,932.6586480668981,0.004641960022193239,1
28540,23.251769372665613,30.917795187526327,502.3295972637472,1305.7507573603962,0.0049787787606877755,1
24927,20.608050802002552,31.19262037395373,0.0,712.851716697287,0.004650155943082304,0
19547,22.114041743701616,28.43147486168559,0.0,803.3238883054344,0.0041383227420609,0
21242,21.671300485817966,34.578292281326405,205.73689765079232,1330.2572825643795,0.005172654475817514,1
15452,25.096071302850948,22.539892315934907,268.29748346972116,799.6254245055612,0.003694022066711007,0
20778,20.381428817701565,22.40494425725518,139.20758017745177,456.88858178882805,0.003257692486210968,0
11575,18.932778739557254,39.05006469480621,137.88469968540443,556.9725008010356,0.005491717054693464,0
23663,20.209961624631696,27.38658148385561,494.28002038785417,851.0897735046635,0.0039038460349318576,0
29306,21.38698372093173,33.12475517613095,1003.633071730878,607.4800850758703,0.005362734434082936,1
22255,20.01919963586049,32.121153294042024,86.57633771341067,1152.4200613356666,0.005395007298780346,1
23605,19.331323972364665,39.9532564165865,0.0,524.3093498218426,0.005904872643784778,0
16075,20.710100399909134,28.791643627189746,434.934207343177,575.991262201886,0.004098008484351865,0
15676,23.874087713004414,24.516088895410746,363.82754725039115,834.3295245921919,0.00474687256111941,1
24051,21.14660297741499,33.70564466554916,0.0,1453.3771151746705,0.005507000564363568,0
30002,20.50239952445622,34.76106906154394,166.6765116680608,676.0156346622582,0.004910101502771474,0
26438,20.8226244601896,20.123253328437965,0.0,422.92005306305833,0.0026935683114295158,0
27497,20.540187625164766,30.46480671853975,18.53758476449948,570.0807785760811,0.004520341481943829,0
12927,19.32956077589745,32.62803029459645,0.0,491.8834776401888,0.005024545514461807,0
21509,18.945861200960593,26.71729285907384,40.75554136047499,482.11773172361023,0.0038382282192837187,0
22068,21.970655124329973,27.47652551410862,165.3902389757665,846.0148187463877,0.004377394339863695,1
12696,20.53473929486195,24.847564503153762,0.0,559.815705893463,0.003464803722711753,0
30042,21.034050295875144,26.213589972204037,158.558235477128,889.6478555664377,0.004229671275567385,0
29986,20.792171174802245,26.49783178832285,403.1280985748066,535.2973290131912,0.0037168206088829493,0
22136,22.763993083796038,28.387966014607557,136.45448049626498,640.8766334388032,0.00500903527429574,0
20593,22.07038450042338,26.432750907098104,309.54558175806864,974.8961610827766,0.00464632704230894,1
24503,21.724008640950412,25.68930750257111,56.04585374144854,891.5138617933185,0.004504273902114459,1
10869,22.143239989712733,33.354844313154864,299.7478357042823,1199.8283861485204,0.0058698264987266935,1
21336,21.16408669605416,33.954787764311874,228.1482492215411,483.192821708065,0.005298246517980877,1
28930,21.97405082547699,30.38331916228187,0.0,1244.5196621344369,0.005053348839866638,0
26896,19.198172530857832,28.61973399834125,87.60298203322826,421.0952775242008,0.004144251739527177,0
17492,23.31367117566941,29.54856861672545,185.30396080024482,672.7753577456272,0.005004768084822702,0
13626,21.11951173348137,24.79677223216621,558.7985896071918,734.4355142807358,0.0034563778321639238,0
13281,20.784693887711253,25.27621007092637,0.0,490.3141918659993,0.0037149521632849607,0
13469,20.51413548701019,19.99213796669736,0.0,494.74041870470916,0.0027207536733784,0
29598,21.639344248911513,26.681469575279888,0.0,572.5606187827489,0.004431760521978378,0
28395,22.14100156761146,32.30951355137394,165.33228263241998,1180.9861005917094,0.005025929587029728,1
10174,21.786274691786126,28.477042738664647,356.4964186182052,878.8367897364792,0.0047943464903550115,1
30551,20.625506890889717,18.8528414944402,145.01847289970885,468.82098868671756,0.002651537630853841,0
10309,20.352151553290295,19.98367165059356,0.0,427.2446689237436,0.00268949517510326,0
26921,20.4911314561772,33.33380281541638,0.0,1219.8983242094569,0.0049958323937180785,0
16047,20.819205189525377,32.03461066702266,357.13173360706764,536.09772295191,0.0050274327749712956,0
30374,20.814209015172697,24.11907177254707,465.5254262611082,627.5950214522421,0.0034358115925578825,0
25788,20.682260678665045,26.33336112591905,114.21277368635329,1551.8230417035406,0.004032216623545767,0
22375,19.019751074183656,35.780076045240094,134.6575105071579,552.025875326595,0.005411836692814931,0
10438,21.796536612791034,17.779065961145342,334.891669117187,405.53303554190313,0.003432147814904235,0
17537,21.50139211987329,22.281281654068803,245.80974758335046,803.8409879077437,0.0032073829023539237,1
16439,20.869958866096198,34.403985518807694,154.69221039923642,509.541602978035,0.004782025696072539,0
12344,20.567306221643463,27.45233133166829,305.2631804444101,497.776344987542,0.004505391190899234,0
15455,20.024154168887602,21.861568812260238,0.0,488.78674749363466,0.003733393770047639,0
16553,23.407428872433094,25.60893663989084,174.80969088379882,961.5622989062313,0.004067812285378487,1
26775,21.97853151467185,23.92278177154485,0.0,584.5173728666801,0.003428825289523886,0
20029,23.53379835200141,24.362627520368466,543.1607569312066,768.1372911031851,0.003942910283255574,0
14338,20.480675632981786,33.1407458967439,125.63560314541394,1479.8702121218232,0.0052584902078613325,0
22086,20.14351589401615,23.56371316654841,0.0,611.7965314962287,0.003639542218232583,0
15548,21.869808604342555,26.888565962306533,79.17927201008446,1045.0964342434092,0.00452972946205479,1
17843,19.890553886322014,30.536037501729695,391.0880226517203,403.37242756559,0.0046194811391877975,0
13681,20.943076432701186,30.69138867128871,264.2447288377513,725.6865943053039,0.004259297483910494,0
28330,19.735602713568735,33.26917436604178,0.0,455.45038769447996,0.004428954703936546,0
17403,21.85874544353105,24.925018770924787,207.6503189266653,986.1441714773453,0.004580896079201825,1
26735,20.913952232631818,20.942631521828798,230.36987439227016,854.8833689201181,0.0029207286244431713,1
23933,20.813829506922463,24.06137483550457,304.91262587714766,634.1112306924251,0.003596399849833772,0
18108,20.202469551753477,22.79135108833631,141.57733240184402,488.2681180798674,0.00370220139917631,0
11804,19.073270980456506,26.01328910081573,0.0,441.9022716011603,0.0031421582190292,0
14374,18.317938074485184,30.276185086052017,23.726830024713895,431.2103593011921,0.0038428060832924704,0
26284,23.041978655254034,18.657033967661494,69.71217646824513,406.7292882916932,0.0030985706922424944,0
25162,20.27415275613047,30.25996959933848,251.9471421449176,751.3886096366034,0.004712320238339867,0
20631,20.139900401249868,21.621261812259394,0.0,494.57443614544184,0.003619132774379185,0
30163,22.37123686363762,26.448290225940703,708.9877475678003,1032.7596930930983,0.004537097796691948,1
14893,23.177464509340137,23.508690280645414,636.6140861809115,569.702752560758,0.0040404913931164155,1
15804,22.28643383886549,26.669681807906734,768.8113757383453,972.6219645954443,0.005007814028248321,1
24840,23.184119830980052,26.867518393016724,456.1000218213452,1038.0427114276317,0.004623858676102371,1
12376,20.876820896112907,31.21024318780794,305.01586917645386,618.1554154590077,0.004812341335330536,0
15437,21.177155346529318,27.08134734882719,477.8774533884596,520.7509477753002,0.0039918030183533635,0
12096,23.730109474524607,25.76542842657381,0.0,571.7306306439484,0.004673439344194882,0
23541,20.444251812569338,27.021276421974004,214.80123407236889,621.1919146371891,0.0037360635538671023,0
30289,20.438283220998837,26.266731726444497,0.0,566.679313977154,0.0036528492546113642,0
13247,20.081642685816856,23.278143510839897,73.1684940279747,473.4381920572788,0.003438716273635764,0
20462,20.201742710735978,19.51480931274739,315.58959158610463,446.5673364816494,0.0026033326515025345,0
17559,20.976765699114736,36.71320196410763,199.68867921999043,1710.6597139062876,0.005788703152294029,1
11383,21.021523416597788,25.69575585490777,61.4497942872001,564.5247059951049,0.003563910746171858,0
13740,19.236954415206363,36.53332075368292,0.0,489.5128111801926,0.005766743403961521,0
30303,18.94008471909619,19.31150467684018,78.21836599450636,446.3259239179582,0.003070517352325634,0
17711,21.624649463831283,24.53688428260462,0.0,531.8115905693969,0.003567898771074833,0
14526,21.71948066173807,31.49564170186665,416.42481609055426,956.97349603611,0.004399491571494927,1
19927,23.4389089883855,17.411956393299445,818.5927959655802,494.4803997910202,0.0033660191751868638,0
16578,20.708343576375274,32.732519782201024,0.0,592.7592729471219,0.004511443434176403,0
13771,21.037650580898852,24.409124740514336,103.88538276236083,520.2396022920574,0.0033865757176809127,0
15068,20.961214639443764,20.135957114716785,695.5416063166336,791.6567938685889,0.003471761982566561,1
12088,23.226640806885534,24.25435085467525,478.5647928629463,585.1972407906076,0.0039823869209711284,1
24356,20.074010699372877,19.189493167797423,0.0,460.29789104944604,0.002781454051939515,0
17126,21.92416009985625,25.550999009146143,291.58724160822663,464.0941615130804,0.0035900030126529117,0
17766,19.00528624163441,25.84881999769837,222.5316455012323,466.49911888785323,0.003647149031923378,0
15191,20.12665880892574,33.68667082088227,169.5021095392584,636.9901247153938,0.004563611401547414,0
19982,21.57805641623845,31.48336924007469,122.53188458480554,1454.9408441915375,0.0042794057795643966,0
22575,19.757313392311932,30.96924977669281,0.0,474.5177891539128,0.003858131536769553,0
29555,20.491374438576266,26.347925701245266,347.27408342386536,947.8958400419988,0.004298863257743479,1
25690,21.454060586606808,25.57508017970975,38.046181081220226,472.9010007709977,0.0038494374403704335,0
18081,20.21382698730817,21.909748234750413,0.0,631.6720049000868,0.0029904392667298337,0
22990,20.59435441623491,35.33680422937397,460.9998940139482,1295.7581428602969,0.005918198594457941,0
15666,20.74158869690131,24.116598935818814,0.0,478.9257365144943,0.0037402247686783774,0
15415,21.668508739745285,24.99112520429111,170.40965066013428,517.5391551562481,0.003994634442154235,0
21966,22.53209374793155,26.237517201812768,206.75814830225562,1069.9001351901532,0.004701579395554935,1
18707,19.88099814267353,28.605911328635482,0.0,507.5686936936573,0.004149131866569924,0
21232,19.941005939694676,30.516821702171768,0.0,725.7144122268404,0.004435956273044473,0
23724,20.94950900613537,23.85050407294134,147.90698071203644,574.8151271673797,0.00342352799068452,0
13477,21.59134126128972,21.014823098036878,636.6017964802855,854.5030928667073,0.003552070600187115,1
26667,24.736746518068394,23.58748483857173,201.6210880788869,843.1287697536168,0.004128644689033159,0
11389,19.022361486255548,32.65638989657449,0.0,517.6652465864167,0.004779020198211516,0
26539,21.9984404402148,28.99894419841673,268.173173075847,535.5371778464025,0.004207741907343106,1
18511,22.56927106817407,22.520212921260534,268.892300062262,949.474447344404,0.003284942511371037,1
24947,21.36428320263293,27.020179566967588,218.91057542329574,1049.673971368521,0.004308050948571713,1
27496,21.243539445992905,21.6062421690076,397.6964639200628,817.1760093753334,0.003272468664515228,1
22980,22.75973236226901,25.47455401450165,1021.1234898576953,966.7595501272707,0.004025326328754458,1
17557,20.37786934024354,29.220492169040607,71.60024480780854,583.6390333714373,0.004779095907181882,0
24888,19.816815782205783,35.2118696301701,0.0,540.6127691833525,0.004543256553910951,0
27352,18.838141519734357,19.94101032336225,0.0,405.409933198341,0.0024699562969219217,0
27948,20.093480626848955,19.212686741850273,311.5470929070079,405.45311850124085,0.002353387534163556,0
15414,20.22706437688066,35.70590893483975,24.870448865051557,487.46910735549295,0.0051403025051691255,0
20497,21.1713719677594,22.8065912476786,41.50297401589405,887.933004355169,0.003965762821205461,0
27625,19.86348808337116,30.241313066134573,0.0,790.0127076387006,0.004848940145712796,0
13801,20.761423100927445,23.90220395543452,223.763491123596,596.7793909205128,0.003699113718311701,0
24819,20.001180142477207,26.562885961649148,73.94326730179488,1394.3284532001767,0.004361290986111903,0
20514,19.61628937063745,33.008518043885324,159.391278911602,493.0554444384677,0.005133636052321559,0
21446,21.009038857124605,30.320965707539692,43.96237751453996,675.2504264838266,0.00493220450574806,0
16417,20.254351560739416,36.12593350573889,468.1894412044474,1313.8978463668266,0.005337097766308562,0
26906,20.461726452834142,25.869340551501327,112.35226389489141,514.5234558951404,0.003299280264073229,0
14518,20.508965606254076,25.440372986254268,224.95995269775054,808.9512003650374,0.0040326886454389475,1
19720,21.875289196529394,20.68966645319088,288.003999983713,787.0938606068156,0.003329168897909011,1
17471,20.9900762782298,28.469962575251497,123.57189640869062,967.3351527685677,0.00400791003064001,1
16558,21.8860453178934,30.887952009457265,407.1131357034552,904.2867171380316,0.0051111121402840605,1
29509,22.231290392349752,24.61900125199646,0.0,681.9695194981873,0.0036299533492144174,0
20581,19.585187034144926,20.647188425043108,0.0,480.53746684833413,0.003399644804972459,0
13362,19.363572985868192,37.29676600479149,161.53387346083255,452.92571703283113,0.005626269336302006,0
24305,19.99601872162919,22.048440368063503,183.41137816957848,454.8845155053413,0.0029144009241764746,0
20902,19.801065751902147,27.410105786498235,216.1845697603741,1394.2406846052993,0.0043062136262948855,0
24149,21.38584272041966,24.3964037462173,0.0,520.0370754744681,0.004125271800308368,0
15736,19.7311400366187,32.69302739557122,221.02921565913067,445.3827147789058,0.0047951784544967594,0
25682,19.730133468875394,24.474714057774072,349.76678084452817,451.35575571230925,0.0035850226832074327,0
27402,18.739078859598145,26.078727751841825,72.66832084549482,508.812649123943,0.003369922354794341,0
29162,21.096164985732845,30.37214548828447,470.97411548875533,889.2502591133218,0.004439789041950879,1
15613,21.6771397099049,18.002424676137764,0.0,480.5696350076323,0.0027057705830259467,0
14454,21.121529044774235,19.631533847965702,0.0,419.6510843852446,0.0035459787596651914,0
11159,20.066900532412152,30.582899636182947,0.0,785.515724828464,0.0040536806325006105,0
10882,19.73708879815984,31.72937067818823,0.0,484.54013145949455,0.0042160144439160425,0
13029,21.795104134113217,27.96943360739133,307.69835248718164,573.2129271374698,0.004109354717617756,0
29017,20.6789513599369,26.24890438667665,31.01772215786639,1472.7990794911857,0.0043691528189644295,0
26156,21.09846455644095,25.797427750439482,357.5011770450669,881.7561865210637,0.003497461125257513,0
24739,19.48081549168435,27.476103633776454,194.7933096021748,490.5644056026747,0.00323746590607805,0
13574,20.02259583695161,23.66302241048016,335.1364329443032,432.28823677231003,0.003601319704716329,0
14615,20.230518009969558,32.79012308060256,0.0,603.5091290201187,0.004399201007752529,0
23879,20.19142255642416,36.092877774230864,0.0,523.0965769548525,0.004878073098841075,0
24023,19.867688236732715,30.25646761779728,0.0,711.2592592770093,0.0048006044746165405,0
26007,21.28241707211046,22.241992185713116,66.85767678671213,596.2737830346077,0.003271662986835923,0
18489,19.94019496015159,18.646967678011066,0.0,470.8206270167717,0.002905811213608576,0
16963,19.567267746170504,32.3486877303456,11.26876516176582,482.2568592185696,0.004634082639466157,0
11427,20.285742995960195,25.830450281382646,0.0,486.8681236042142,0.0038909930891724773,0
24389,19.96510046262549,32.703168666141394,77.45241043603014,571.1750547777808,0.00501962745572861,0
23804,19.360724443541237,31.028123472531625,0.0,436.5521160272866,0.004440336456183417,0
10824,23.383080749016372,25.907480713656696,332.2969765051877,565.8841753587516,0.003972718738951989,1
24832,23.072347805577817,16.690034490927815,370.49724186488055,456.575134737998,0.0027510411608545693,0
21753,21.867718726920646,26.182685853936643,573.0018679073829,1083.7880247260237,0.004743771014403283,1
16948,19.89348974611902,26.43037527656467,0.0,849.4645019408597,0.0037255187445300953,0
18291,20.21994595954927,33.50068847396894,672.6134684315371,565.8249420227622,0.005534859004948976,1
29963,20.128063358630452,26.24401297800886,284.7564963680817,631.7857451280953,0.0035848938524933906,0
21563,20.155173710290505,30.947300733903624,204.95912975574197,557.7878711955443,0.0042198943841938435,0
24716,22.759506664822712,24.89655023133212,518.1456348069148,576.4675425854575,0.0036923147964980883,1
20322,21.155103373664588,33.33228828715248,0.0,408.29892081100434,0.005007318023441001,0
26970,22.87059060292244,17.551948804170486,363.1631888955896,441.66535367730864,0.0024739076735170004,0
18163,20.383224497533387,35.14771697623175,0.0,498.723981125658,0.004845367131708047,0
13497,21.93793762091539,26.559575857878908,162.44357698329114,513.9764425810816,0.00429333341426752,0
20730,20.527841542495324,19.158045776579648,0.0,589.5595965605822,0.003557099071035276,0
18193,23.76743008170341,26.042726027748515,1146.5079365253216,656.0652752561579,0.004655648692185632,1
24988,22.02846437915759,27.35392660048585,122.345734604911,986.5985149707435,0.004843564557376418,1
13374,21.915858348022407,29.373838678849197,94.88937821087086,876.2638835753313,0.004903088069379522,0
25315,19.665333020565384,27.69164394868168,10.494671719587334,493.41698288859186,0.003760655728692649,0
18124,20.341111703265835,25.572673576284288,185.3597391734877,799.5551863920787,0.004171082804184547,0
14082,20.968637599064145,29.552453834965288,0.0,450.17438793250955,0.004280121856040767,0
27537,19.212446009563912,32.604075461773235,0.0,546.8591459759089,0.004425813197319938,0
23352,20.40874805669528,33.47441896713038,207.23017362766566,686.2860865181019,0.005084991495595669,0
22903,23.941131180715452,22.96197963079361,155.62080610880494,848.899366067538,0.004467682921630082,0
29223,21.436637734714253,24.67646725876023,212.7287480935463,778.94986013352,0.004186921468027864,1
19642,21.024302331397653,23.31941550608509,21.35731135071372,476.9187568207998,0.003222810273973621,0
24266,21.21835130383404,24.86757100421007,601.4315150522319,944.3183534839396,0.003973113340772281,1
29408,22.411606514728735,27.835521087546372,249.59593453037576,641.2249322201993,0.005182904441736214,0
23297,23.21698866232776,24.93896660717849,95.6373282948428,1003.24996844158,0.003902843076938716,1
11548,21.840763717666736,27.935224152904397,647.4679591321943,1015.0996894896628,0.005015980650636005,1
22662,22.816425094744282,30.121890288756514,101.03818311431169,624.6868901586165,0.00491998416504119,0
11667,21.491044949839726,29.12756387830657,410.4184089583638,887.4942328754307,0.0042374350968870595,1
19068,20.03446514445676,32.12425201161064,173.66288340655655,510.5865290310578,0.0044963689485756145,0
21130,19.250336141532873,29.50415237511527,0.0,727.9222703050284,0.004639845881609605,0
23768,20.411159547675968,34.87765325393757,23.136140783231284,513.0482816666671,0.0046085827471182795,0
29194,19.992503478530526,33.80400919825361,98.45457691567127,460.6326164906137,0.005125148545295971,0
25396,22.019544297313967,37.16183475455963,0.0,1589.5511872381082,0.005492146964222236,0
26300,20.712415876061147,25.579911842832495,219.46027592284057,606.316532211174,0.003700459551983342,0
11869,21.059167796858198,21.752599976244365,0.0,403.8376827216385,0.003801115793809607,0
26209,20.65365043712043,20.385048931670095,169.62965678770632,484.7178192678589,0.002435964511318486,0
19002,23.112572526139044,34.59697667411493,124.25480031282608,1452.3165295774033,0.005965530880835926,1
12907,22.115567101006715,37.94821502831368,375.42863724361166,1905.0598463809229,0.005911387474548182,1
17342,21.23692548631148,29.43274293971813,30.961608446526636,777.1489962705023,0.0051244637375329775,1
24685,20.217974559792086,31.82559759627367,0.0,541.9676373808348,0.004490517806619077,0
25329,22.71837956546021,20.488603446094967,1077.6208990518114,914.2029442848843,0.0037082029792798172,1
25920,19.848868109792022,32.804990434366466,0.0,594.0950624572006,0.0053935165524170645,0
27784,22.71913329291737,30.96883419179585,282.49662684304286,987.0629825225212,0.004642512515688506,1
23138,19.692378498675367,19.07343249547862,0.0,508.251901314289,0.002681391141134246,0
14046,21.368598881358594,25.003284820982397,0.0,442.52874266516295,0.003498091459726257,0
29473,22.43249351389105,34.796593596149286,373.3860139473925,1362.7934781411684,0.005388413256542929,1
14336,22.054371200430538,25.623098699601485,0.0,498.68650504057746,0.003624478682942757,0
19167,19.810124390122496,30.648216343957774,0.0,730.7070946570003,0.004017103037119303,0
16765,21.849169303102766,32.441711489805684,346.47080686643966,614.3875284451375,0.005540589449679278,1
19315,21.63855325542396,28.42169214291643,0.0,566.654154803407,0.004642234558813801,0
29796,21.237258864546572,29.152673325939077,40.99562324040693,635.0711515137227,0.004953691100492682,0
21594,20.638139697078355,35.779824123610155,263.6094543620881,966.4182658029828,0.004782520398119878,0
17903,19.501148580925413,30.959485314558854,100.24199461414356,566.5962292124774,0.004830459353657911,0
12072,23.024441847119373,24.14457145162138,101.51526519477513,812.8836501976924,0.003986480853815929,1
29010,20.92769944804127,30.097914455310026,0.0,682.1168833597758,0.004644676244345228,0
23528,19.953843358238448,32.233584923757995,124.54763328932655,644.5166890555843,0.0046251408943045755,0
10811,20.609334152209307,32.751732790447704,0.0,415.3862441567734,0.004700381884199879,0
28981,20.05274327876919,26.260981795314695,0.0,437.54200462367066,0.0038266391428429603,0
29184,20.187397014769946,24.439579911466872,0.0,442.5385828035536,0.003288211864610303,0
26389,18.729265526346236,25.849552818434052,0.0,487.33009041939863,0.0033601535763619996,0
