id_registo,temperatura,humidade_relativa,luz,CO2,humidade_absoluta
19478,21.34818203198834,27.59750271497435,0.0,515.7192838387657,0.004272570872592265
19217,22.41893287103789,27.604967650320873,327.85955481118805,1087.8666120262858,0.00507611679979846
16174,20.39186686606786,19.520603497580947,123.28804148830255,458.8951623707901,0.0028253030066179045
21183,20.27970984917065,32.35782801797196,349.3629387893116,489.08934627082186,0.00472944016491133
26512,19.619991070524332,31.047907211249427,0.0,787.1901952080444,0.004163127094893939
22966,21.613737808161144,28.49524876000576,0.0,609.9463392560846,0.005066651904807435
10137,19.537408950861707,26.400556672796373,0.0,435.271014252045,0.004275857010529647
25842,21.383692209238962,27.835506943610977,0.0,778.9758755484646,0.004665131112757688
15510,20.09463512609546,26.37342937195157,0.0,1269.132692215515,0.004295998504381074
14663,20.944494613488747,36.57902822165846,0.0,557.4837716877228,0.005004525997346296
23295,19.791350154073477,30.810182007482446,310.0032114990717,726.3693475930701,0.00429174039155978
18882,20.661797584974913,36.80404559072181,0.0,547.8821274231442,0.004929063909305261
26222,21.346191557401692,29.44898430113285,281.95370262940673,842.3829068358529,0.004615357403206752
29783,20.510716107015075,30.223387709252485,166.440466597151,446.1451984059992,0.004571106105481407
20575,20.95695515422553,24.15128987044755,379.5932967603018,659.0871339621177,0.003358601715446201
30161,19.736542812402398,27.56520053377393,154.68817028084106,417.60379582815074,0.004250987639932916
23353,21.554996423729822,19.93948723564431,0.0,427.9906248855155,0.003467696061517803
10227,21.23152056714017,26.78463522829559,0.0,490.60906795992173,0.0039146977547139285
22332,20.743177830041656,18.83571502492482,0.0,442.7891772391312,0.002808125240677966
18391,21.54757914523091,30.6960058280514,28.385310783728663,795.1384355909399,0.005375696033683882
16889,21.28090431623076,20.591117895833527,506.5425930951934,858.2927536088057,0.003228329208562951
12816,20.410096093927862,18.73096588403489,18.97926422487707,495.0194504705771,0.0030533368656221077
15760,20.099121065132767,18.921506092071905,146.54071454831,452.68300372678164,0.002335558368250886
11989,19.35558991415553,27.17511559191743,0.0,442.22350150820296,0.003533620091813842
14123,20.873254152712878,24.717362701904936,0.0,582.0830083128591,0.0034739091305822684
13765,21.53399360373972,20.487384856480144,391.17498059232634,874.6897638125066,0.0036413930733204757
16751,20.219790926617048,24.71367241112657,0.0,591.4649776017877,0.004227070046328091
12920,21.98030158032577,24.707322530146843,31.02492444447568,607.7113226504648,0.004122952945999554
30421,22.12425114695342,33.22369646106497,0.0,1478.7012025674624,0.0056185329780300474
13451,20.233024725589736,31.393725935955505,0.0,745.7867655994414,0.004352710622027
11424,20.97943769811921,28.986351074205533,82.92487151420731,953.2791765295607,0.00428473131790146
25484,19.42045203336279,30.65544263266841,469.21488524334745,433.475750173968,0.004534864460870154
27503,19.95432410050404,28.616189132932682,155.18132452624388,393.8016298016925,0.0035261760512868656
11003,19.854871352621366,33.335625804984396,0.0,440.4512711636283,0.005160967253186119
30098,20.657208448814032,25.35073148854812,0.0,479.80734739889283,0.004040170676432497
18530,20.44505736822032,26.628699800524554,30.40365313889832,550.8439814292111,0.004675693084211952
28587,21.44951220305796,25.14510845136696,102.92156023436172,535.756701778262,0.00336673118627233
13191,20.607615337538377,25.769628020971194,128.16187216999955,725.7910860435102,0.003755082005797793
11572,22.214791289626188,34.93509264518445,761.5631576683095,1432.055035685394,0.005206054061715233
21724,20.556326531507246,36.633628663436056,193.86902215718848,1132.1469692232656,0.005743736355850321
29453,21.1451771698537,23.678283830026984,0.0,452.9350143877571,0.003212911706985462
13944,21.725242468904312,38.45282631820049,261.30194596771634,1961.7676930570083,0.00675188913189051
21564,20.63598814624509,33.920440969049395,10.633020084243624,496.92596672239057,0.004394968504800811
22196,19.311611102584568,36.74835480140034,0.0,500.5099892187248,0.005466252456041081
18627,22.415108628385983,34.09823512339014,220.91299827303246,1532.3575418130029,0.005633761877666568
24448,20.20943351775082,31.01388502513661,0.0,1183.0766192563624,0.004355674526655376
23725,19.637287486596342,32.91342333086609,262.86157421093543,653.6670490304656,0.004540368147111107
14370,20.35122793735916,18.35528023747539,237.74234462548625,439.38736444330215,0.0025335173698056287
23174,20.912589036795467,33.15660713052155,0.0,572.237537447006,0.004423262390673503
15964,21.647945735442125,26.304209742932173,636.0476086410849,607.7557648850479,0.00439246914534501
15524,21.766388480011944,28.332815214696232,198.0877798650617,590.7309094975029,0.004357164824955854
16909,20.99612478721896,35.214479841129474,0.0,1323.2673303903387,0.006056317608142793
22718,20.019428521707173,18.707614545241228,397.00335553591486,443.95125074468734,0.002300702802646885
24327,22.235952074387946,29.331466212015467,299.87357399953726,531.785365585798,0.005324317407582201
12661,19.34580989146612,33.17481066865245,0.0,502.2725854010363,0.004770832978948837
26999,20.261209542888786,25.528394022637702,305.3183989399118,581.9310468133921,0.0037257522543673273
22089,20.67542510905346,22.044296993292757,20.287921671533176,440.50277557610605,0.0029346522322218874
22289,19.609958723323828,35.71624042714781,0.0,466.9185578989114,0.005485015775008336
23693,20.08733567267424,36.362837226936605,0.0,584.4375322286808,0.005066122085983101
19945,20.41676801617391,22.093766324360658,285.4061465031914,403.9731024149662,0.003234611129215448
19511,20.178327302181295,31.01254928980121,14.492141607108069,625.0962413643834,0.004360157962093817
26698,22.255547425760604,25.31999547386421,0.0,734.2880032931453,0.004109888516583517
22425,23.303686631303496,26.378087153168934,591.542367083423,1041.2077395433382,0.0040552615065096885
13563,22.12153930442497,35.206918162172784,39.408786020453135,1445.0146199283408,0.006154563638654543
29313,20.383646153379352,28.687778335479887,15.467094101391638,438.4810989465409,0.004091457920577429
10343,20.494422377013805,21.82931399105552,0.0,442.3553796719652,0.0035498179308842853
15136,19.047781975330867,31.63985826731148,126.40388602390762,461.07094199116386,0.004556121278399124
13679,21.011863991578867,29.10460989462193,165.5933638240095,914.8961436466403,0.004632661580626471
15840,21.453786321588602,28.63655084000833,0.0,507.78346481724174,0.004280065363612633
13631,21.26584770377005,24.042693112789717,0.0,540.4048683503953,0.0037351614505156897
27251,23.909654126566835,23.273200494248446,258.18774698478626,836.8626772958768,0.004275256862899626
27553,19.826255157111646,26.954001453920675,151.67331241143998,1425.0382901021392,0.004327959232105793
21207,20.98020720783813,22.68736481984786,0.0,442.7847548140954,0.0034128868871180647
24118,20.88803461712097,31.104045806812692,0.0,705.9546468408737,0.00458198551394274
12742,21.15490319932318,28.417565367085963,113.69918396892515,946.8317169702144,0.004777348880677703
26749,20.296582006765338,32.44084009311579,64.6577164846999,471.8623537433599,0.005230830912080767
12220,21.851433780754718,28.205409934331808,131.54566602982,559.5903172518962,0.004096101315779666
27718,19.933542874231907,21.630271078776698,0.0,407.4339130844528,0.002921094809531405
12986,20.348276852520293,36.65444860656872,0.0,548.105924084949,0.005172130910196002
14379,20.50367743345562,25.342100434693236,0.0,522.7039709155272,0.0034251627830838307
18053,19.416783033882712,32.14937103778746,207.15849901759248,563.4708927132995,0.005246993879732716
10239,21.85317015828027,24.305720679159165,141.22993648875047,594.9776705062334,0.004006158642854765
26750,20.977639065973754,25.29412949520388,0.0,476.7544464978968,0.003434034527864715
10015,21.394046554367254,25.18868663954898,374.98768338985855,680.0126308004346,0.004349088101497865
18678,20.841422755433435,33.133319207887546,0.0,633.5667609413025,0.004368763049393832
23215,19.185997961013857,18.142512780929785,46.8687782505295,478.4494763064001,0.002711173187647977
10944,19.978910157952008,29.820683687964678,138.00666014238436,459.1946461838012,0.004493138609646289
13832,23.463098762209533,25.81998016432205,816.3666939882526,856.4664033354429,0.0038172624784548618
17226,19.210330091936385,36.78518203417215,0.0,485.2265662231132,0.005687556331309205
15298,22.480549839794577,19.597009183684012,269.77550612432424,852.3587858519527,0.003249775677296334
22020,21.715957288129307,25.450108766343867,580.907974629068,824.2153089524745,0.004157507878684843
13504,21.816564604716426,28.43852545816576,0.0,1011.4861717142016,0.004574251660903956
10701,21.19414041298455,25.817180932838106,0.0,553.8229095863401,0.003425283527943389
11912,22.433036313110772,39.707233564090096,729.969128129081,1940.5184279193588,0.005950016683193104
29781,21.679502571100517,18.471095924958085,47.72468056940773,507.1030943771996,0.0029455074180623052
16388,22.141844951048125,36.668241929972545,0.0,1422.8395961957572,0.006061941444233576
16357,21.45667110557157,31.48416913293724,141.5803550337236,1593.4470863636666,0.005254537598810572
30268,20.384577599279748,35.15881078659158,161.5947714490136,528.7603808260951,0.004996764700432508
20341,19.68980481963496,35.132614363028175,0.0,998.928007824654,0.005072920701198656
16482,20.284172934653363,25.85335445694487,83.21907461623938,423.50977093157576,0.004112164217957388
12883,21.138552280604923,25.6342448494026,605.2847395948992,973.749119980083,0.004359469120912556
12959,19.757187281021487,30.538861519166893,0.0,401.3129504669533,0.004589669668108528
18499,20.306344849769477,23.727874211728768,212.26893060769643,428.9329872710659,0.0038465433949747
12410,19.007838530155443,19.05214861401936,0.0,447.8990529573208,0.0027966235791887727
24274,19.93244338937523,31.623557308924124,161.82480574216825,1498.8191096110638,0.004954185020209731
24303,20.34358583600646,21.147650283474047,160.33831370936053,499.6460289542756,0.003283143974415905
23902,22.10786912467316,27.169078319245106,110.37104323380574,609.3882365676258,0.0047493406526936035
13557,18.62944693088564,31.462115171635016,192.26686502940743,406.50002795953736,0.004603448444047498
18701,22.393398243084828,33.61390172457872,335.614641321996,1436.521505486097,0.0058118726891737355
24510,19.209042024670246,25.621839352142725,0.0,441.15214949165255,0.0037515618098043577
22805,20.657435027530774,33.52913057193776,171.9620354895184,1330.59509567443,0.005412566948515418
22709,21.411986522829192,33.72928777919811,410.4571128426904,1470.2420351152111,0.005316946260470613
29997,22.077695832663146,28.5974374690205,0.0,554.3764814807062,0.004315907546077894
30487,19.164874801446494,26.6333436554787,117.36465350160346,461.57503241436723,0.0041882393518195065
10106,21.009026792811426,33.18322016230947,0.0,468.64467840685484,0.00490576112685339
20790,19.607610825371193,32.204181654981525,229.9500086806976,441.26156020321946,0.004709099441597306
15247,21.14535777107579,24.014745837337983,0.0,450.58395064257013,0.004147600132608818
30241,19.22360237538332,30.045866330381198,64.52699543019179,690.9319103362413,0.004325580277791293
29665,20.216757486525204,27.000152220209593,238.33540823479046,564.1247687899794,0.0036793939833970313
23113,22.124106932094715,17.860142960587897,406.5287947857379,502.57452012455866,0.0029227984988345
28181,19.591946335848,31.405857751609286,91.23111165061813,432.77862878295775,0.004050728275658264
21019,19.846388717145732,33.17190463265923,0.0,441.3860955801628,0.004924707244072822
23956,21.194336955067644,23.76537652927104,131.11383673262554,429.191640158627,0.0033395517912004013
25047,20.808492046183698,23.958754812700914,0.0,844.2437811790485,0.003700270574177343
16530,20.783708745420366,24.37330669640952,0.0,475.0743493314997,0.0039746688217436425
22876,21.477688105698814,26.18560871841796,65.12598154608804,1532.7072389625002,0.004233731340785493
23155,22.96438582363767,23.381174352165342,0.0,635.2189894631026,0.004534822582697055
18218,19.467776027494217,21.254491793905295,0.0,431.2179438407354,0.0030714198278395393
24755,23.104616501373894,21.756753035826808,320.27011498404164,759.9358973934517,0.004431188798664162
28733,20.28701349742084,27.48023409270215,103.43297242621428,475.8459678877938,0.004051751014816696
13176,20.087325054099324,26.785282784589892,579.4677810273105,494.64377844368215,0.0032899146336749113
16888,20.471118603381054,32.04939961653241,60.6942967200174,412.06526731563207,0.004419543306314292
21224,20.58285409270733,25.776233631701604,388.75762657868637,732.8450468700028,0.003645367067964228
27435,21.814417152916104,25.210514825100237,0.0,604.9959552891255,0.003421602483358016
16371,20.651834033450417,30.440964307324702,0.0,508.70042139405655,0.004427512657508086
19654,18.880795033576554,18.98931577577109,72.35381504584262,486.0277958340815,0.002345636623939166
16252,20.63558304929591,24.59929875409905,604.537575388055,700.9185032866255,0.003964788707729606
18202,19.597616487317946,31.7282531006709,99.12530460898223,673.4749812705238,0.00491029623605114
12178,21.48149767464339,18.52572646346244,0.0,426.82001837377294,0.002703649371331327
27422,22.632437633159796,30.40011647441861,555.2339572997216,1382.7516596718567,0.004932906565526839
19810,20.769922323856786,23.643374014669607,203.77662386207825,400.10599273228854,0.0038006291767511587
23829,19.01519348485439,26.21818137240913,0.0,417.0406111035936,0.003446925224437985
24450,20.395548817636193,25.817685643533803,0.0,462.1397755850667,0.0041864613565735275
18249,21.37920905012928,25.195266369399228,137.76717466014765,698.1144828939958,0.004100528242634104
12811,19.15390750717521,38.88665639865851,4.813011672969175,532.3412562787394,0.005918063036290514
11248,20.239529733385552,24.340979030648594,362.9842754816625,738.9771570101657,0.003484514662898952
28311,21.82120371785568,28.905856041636447,617.342341083064,953.2600143595237,0.0048740850633775135
21811,19.5942003159957,35.6474831179406,0.0,512.4792776316704,0.005351903015985057
25126,22.34679413543231,28.37845507646831,0.0,688.7562875296582,0.004930949130051611
28920,20.37538978308716,25.377005947554444,0.0,450.69906224108337,0.004307690088680172
15768,20.16362056742691,39.00402007636596,153.409253574266,480.9549999617041,0.005928145456534713
16631,21.65682879196487,25.361922431481553,413.57679737941254,591.1208587626218,0.003376216531823404
20067,20.377726927875226,31.33777451657142,37.744397872534535,724.1343202010191,0.004174859259509204
14654,20.78428616425984,22.765700661957325,0.0,415.7634235094124,0.0033040910832643914
26822,20.934260583784962,31.793691060517663,0.0,634.1642678892324,0.004576800340355163
13177,19.62881676757848,32.83610522202403,56.57486536027164,501.3599940514293,0.004849636444344442
15615,21.11030232432487,32.50939290724843,0.0,481.8555214403466,0.004484866901693887
14763,21.363989301498762,30.020029936668177,235.95817722563683,630.7634741827632,0.005477769129185122
13062,20.81245861023088,24.523457864476732,276.6154102270676,496.5353172267861,0.003914591985083199
15422,18.96277870061886,26.433159155723892,63.08591046919374,478.4458567567,0.0034923293533645513
13066,21.32625629897311,33.7675682193978,455.4034279675656,1176.956393329189,0.004882381163038282
15988,19.08068560194872,19.197124260294462,150.14999815577136,478.85518406086015,0.003154799115892861
17543,19.835715412315587,38.331504599628246,241.98379526802657,491.0450139148755,0.0054481895298035
19591,20.71057796631037,21.76737788965445,0.0,425.2450956564453,0.003242068000156656
22928,22.426522964718966,39.337197623730205,210.41493613933983,1971.3023974865807,0.006429969432164888
19610,22.16875632353987,23.590743574856077,461.40063535487997,898.0002453427054,0.0037872607569640884
27791,21.007821773038103,26.87487696976779,0.0,807.1779675277918,0.003684979241491053
20640,21.463880640415226,23.27931142779528,573.2285256106485,900.813489614101,0.0036552529678589773
27594,21.75724217148878,32.44579762902904,927.0773957871852,1246.7518320814052,0.00488466316485025
21568,20.7763999616112,25.422131103231354,491.5193541243733,578.769582684292,0.003301314879609188
21968,19.863147845131767,34.935055780546364,122.60692075595928,483.269252688754,0.004779348671034036
18895,20.079598768225395,20.3750012088387,220.16663091103146,475.78455846868445,0.0032072930324969465
18786,19.0998831220459,27.03654931919884,0.0,504.26437702014914,0.0036510216504796757
23077,18.53823463521981,32.27733621242998,0.0,410.17754762667926,0.004355025362633965
26147,19.85066206387768,33.62992617582833,338.170034793856,482.17026594576316,0.00465813552917191
25403,21.939978387228564,27.576911417961306,134.5180914936622,674.5907180357544,0.00443446048923564
12917,20.588799517850767,33.565560387738536,0.0,481.4299307339914,0.004366703566041853
17528,20.977224484488147,25.55254779693919,477.83710737932086,593.9228896972168,0.004226676919003014
25704,21.5328250491162,20.911410761081356,300.41300621043325,746.3771835334488,0.0036469401808171906
14148,20.401865113238443,26.31196592241564,0.0,615.2540505214023,0.0034715489547155077
16763,21.05202764357214,23.509470186315088,110.19022411755549,498.8152224843456,0.004174495040008443
24771,21.152022459817914,23.0127621010004,244.46606556546573,405.9913761287079,0.0033480238706956765
12848,19.170909310258093,36.486894112521476,0.0,483.8411053394094,0.005382062720170596
19622,21.596150000682634,24.079747755521367,271.52124211185173,611.8068978983325,0.004537625159664121
15021,19.23835854691553,30.202200246575718,0.0,455.7755440560085,0.0038672774586241757
25840,20.193279110340246,20.38546522587746,13.277327861289553,447.01804601706596,0.003257375944390989
22336,21.33011142464287,30.69002928649672,81.78448122581895,480.4011965277688,0.004272150251381862
16022,21.272670964823906,32.83384306739357,461.0751825810437,631.8055106762582,0.0046657086799446156
28748,22.248378994995775,29.660540494412746,0.0,950.1167433052293,0.004459589857079603
27498,19.173370055410853,31.43685465127859,0.0,535.2461483496227,0.0045054867692470866
14241,20.74635672105473,30.038241150034057,0.0,737.7272310156116,0.004902284565926076
27866,23.064131993292637,17.999109330703334,0.0,489.2858834701205,0.00331225190480267
30277,20.4861019552418,37.90622647441721,0.0,546.3129431757234,0.005532942255259501
21174,21.147535664016512,23.271702851250648,0.0,452.8758986863762,0.004054322125273062
17553,19.359415095462392,26.49142452276412,0.0,475.19638772449,0.0032519633074075765
15801,20.26549184684591,34.440352179338426,0.0,578.8762354104382,0.00456893586326179
29723,19.615435331602022,18.981564494243685,0.0,454.2720486345174,0.002895147906762409
23074,19.27047085669962,26.66451617763419,0.0,447.00435145397387,0.0035483411895133117
23615,21.9235376589961,29.15192142610578,0.0,676.0483103018553,0.004393938585170635
15151,18.992509618812576,36.49147193867043,0.0,508.18284850874016,0.00552419668614246
18853,21.451112185608302,33.98497129056933,0.0,759.1585339499777,0.0049703446975579895
14523,18.968394184811768,19.822506202737998,0.0,439.020094649908,0.003050154831874441
14970,20.17818231751767,31.629862296641875,0.0,401.4172905953968,0.004075830295323639
14575,20.643479832820507,30.852721725199657,150.223816678888,475.9622178728137,0.004877644884165827
29552,20.555705778766814,31.87646737696275,70.70133246722405,552.3739570207372,0.004989736678407075
28529,19.29466774230753,26.456728560557146,19.486896348063453,384.26518291811976,0.0034153461178006075
19207,21.272627367284556,25.75285346695369,259.9797114326737,781.1675508483214,0.003399538405916747
13390,19.116931742224565,20.216374847884193,0.0,429.629688543984,0.002656161400029114
15360,21.785027646520263,26.620747390155913,205.3618634575345,1027.037337449812,0.0041778554113247575
20466,20.863480461138288,24.581502208980442,33.44136794500057,778.706810272511,0.003703752826280975
23554,21.71032317032193,24.969573170085567,876.4128445748814,558.1354124607167,0.0043208605396145225
15170,21.708424903136173,21.483755814413236,140.11584939654975,796.3574200997767,0.003219582354226948
26048,20.87642869549776,27.37481613120376,172.01941206502755,1460.8017066443615,0.003724267743218653
19693,21.926624439665183,26.029803101674577,134.78142345244422,587.5687423492062,0.0035333718943330985
30270,19.06058686050217,34.94248028624057,0.0,578.3868734246863,0.005120702702714848
12215,21.196262124460848,29.952813869914923,347.296065959386,747.4100188864755,0.004574193307071397
23012,19.22932395855506,31.82754447951342,0.0,429.14166685570405,0.003909721602630591
16893,21.46312028176198,27.79691810792811,159.08106444782115,631.2998930155599,0.004874761225887497
25285,22.049579891790266,27.92243266470629,913.0619497332241,910.5969552978754,0.004299095183305885
23212,20.512427634604364,32.32813121195555,44.512470216296634,671.7888273274854,0.004521849976690018
28609,21.717044434707113,30.42399619347025,359.3447102714751,645.7946364579531,0.0051496006842327155
27216,20.83590236576956,18.736581430422248,0.0,453.2973636468688,0.003069624259306684
20545,21.75472427742399,26.39637964463355,294.2746890437753,1085.6200821008902,0.0048552300175964255
28507,20.54070323617684,33.857975434526445,0.0,595.3523398787275,0.005117757834391046
19559,22.99274226747259,27.344390804785327,447.12646146220015,591.1680478042845,0.00411649960264779
14766,21.969641877733604,27.299328915598235,0.0,671.3946787550325,0.0042796771485743975
16474,19.664450817845914,29.50371757826191,0.0,764.9683140644247,0.004804150087167329
16497,19.846286952643407,35.21592317449715,0.0,526.0896199026715,0.004881231520912856
24405,21.010093590765273,33.034999617143285,0.0,1605.2777341882377,0.004978743650632127
13162,19.069376470441,19.648798728859397,105.89252789836078,467.2272187809162,0.003080383910255681
30049,19.164656787836034,30.552536197748385,100.56132321354879,474.52798669781686,0.0045715030077657145
25268,22.249236692695565,26.1705159726328,115.81292686074306,889.1767484949632,0.00472813159016024
12777,21.190520320923238,18.874564664855775,61.64218927685061,481.9711107927008,0.002755337140245253
30031,20.829985288960554,18.303545980483094,0.0,405.151331598944,0.002347323145326873
24822,18.684934384783357,31.071183104046842,0.0,401.1362270572573,0.004098732858729765
10158,21.52161934213805,24.221974127697138,86.30350199659478,715.792018853139,0.003473429237870427
29407,24.130764491266643,24.418399029179692,143.66878033547442,666.991060177109,0.004800362296085785
20908,19.733777673532806,25.81998616831079,179.03165005277012,514.8204291994094,0.0038048400682444733
11561,20.22588919799674,25.70483984157877,224.8171580038521,621.6540419394254,0.004288532131895363
17576,21.32246981519692,20.111478592911368,363.1570605215049,705.2414521862606,0.003206880732358218
29537,20.216289498784747,31.10664444016123,6.152413663256403,436.79175015941115,0.004109137865288286
16800,20.90954088689939,27.24747156327231,546.756580041884,930.152485108026,0.004412776915598024
15814,20.61513357050633,20.36744946678888,189.2374607314036,801.2707456025407,0.003694779062073061
27661,20.560334938479027,36.6912315733983,0.0,492.2604700348694,0.00491627233753206
14989,22.575031171786794,32.044666241004705,254.1154709635337,1407.8897772898376,0.005780550628927672
27474,20.609870833470584,18.814146217443227,0.0,534.3072326258696,0.002853669833023913
21424,21.67018384864179,27.268391814989986,186.16180544033284,504.54936097167166,0.0036672742641665475
30482,20.459055473222254,36.71855550084829,191.18990778999824,462.13608767869164,0.0050169022916702576
18520,20.242719518361994,19.60893055228607,308.97028348592966,430.8211149184685,0.0031234409574474147
25797,22.635968879256566,29.513541567386174,93.265327379142,911.9680968150464,0.004359525294754919
24036,19.8222052995397,38.959512730813415,314.519320770632,532.5471991440259,0.005433720273166878
29172,22.71057717186872,30.877394432433054,477.1238572793573,950.5723850073707,0.004720423798844221
17830,20.95222948243475,18.735327545281088,0.0,463.0299301043062,0.0026261307344429548
11164,21.213171960148962,30.90442786497668,0.0,789.7298746163189,0.0041937587747846216
11661,20.638539013069238,32.30371728595058,0.0,557.987573855238,0.004687948851719881
23186,20.205907969529182,25.363001177011906,0.0,594.7520788691032,0.003406546742917412
11211,21.637846069068214,27.616662712281666,415.839940939337,906.5794450750568,0.004311840519172031
14121,20.758088809816847,21.222836975932946,283.7699073172517,478.8739184814513,0.0031753459767252315
18509,23.025230483014035,26.347209029999167,488.2823477040901,566.5208057239163,0.005049595956311496
15033,20.88016730036207,31.227246568995323,0.0,1698.2880223067239,0.0050567501036654205
25620,19.178935743908546,35.23209846321842,0.0,553.2301473819906,0.005058956128437811
17048,19.438932139570912,22.414575819791033,0.0,461.27707666792315,0.003608952408912271
22825,19.806646753772444,28.436696508157354,0.0,536.5933821876763,0.0039255132971129925
11933,21.064913271415115,31.46834629118402,131.89243733159842,667.5069620315043,0.005410517134394865
10330,20.933182825390485,21.698302720353702,0.0,472.4227437490937,0.0028929631091003808
12226,22.495212051770476,28.93320078533548,0.0,986.9721746305884,0.0043267680768298645
18753,23.651057050836364,28.67581167663302,249.61827866676518,601.6053488850965,0.005308228226326246
14809,21.230862703075328,19.7615387776801,418.4503648973333,449.89380713595887,0.0028845830920868577
23542,20.56094578452163,32.20477088439208,0.0,729.9581199586821,0.004279689829390208
17368,23.85810723741023,26.31286029567548,273.647426643337,844.3080764250776,0.0042776681290185355
12601,19.074561711537843,26.130854092154017,185.00767657987774,413.6949656489164,0.003428659891742625
26050,20.762915333011165,25.95185716250133,0.0,503.0432520709603,0.0040424363319894645
26436,18.795286354864245,19.908654050940864,0.0,439.0912896166887,0.002706716796908988
25632,20.95208419833605,27.973022295483627,86.6045674936001,1331.0277773941275,0.004662643539982765
27385,20.36113063620203,20.36007020324169,0.0,462.7322092474165,0.003403749147033499
14848,20.363786865104608,18.56972467423249,11.992838092722115,550.6569425073891,0.003410315246208005
29647,21.723081282876603,27.61573505207904,0.0,1295.4771095293595,0.004725651087192682
29364,22.874462755019866,28.749158793409034,286.73979250322134,1082.484762491392,0.005273458322575838
14402,23.315607439035894,25.38318371936349,62.99840207976822,975.0094313648652,0.005029416602870022
17890,19.219930637396377,35.55799396588101,236.49849287723282,507.2239158875663,0.0056068005217355405
26887,22.461388628583666,24.189452192977686,0.0,589.3164803998097,0.00417766758955808
20558,22.100422804665236,30.810523522977547,0.0,1117.8075292183146,0.005070001664321521
29956,20.507168573001522,28.327113925395235,0.0,415.22707402794975,0.004384553198007193
28191,18.845935011959025,27.214253065293605,238.47498676965483,443.0306888297583,0.003484113089316377
17640,21.39233982508488,20.770373013466585,161.39909940046863,951.1522764485967,0.003467922025839897
15982,22.55692380584961,25.17235612107903,277.20997822769465,553.8134844123261,0.003919989150983947
19522,20.245979032061726,32.699970020961025,85.77929612157827,512.6916438179402,0.00509781783954529
